task_id	root_id	label_value	root_created_at	total_nodes_from_db	window_name	requested_total_points	node_count	edge_count	cluster_count	cut_ratio	ncut	cluster_entropy_norm	largest_cluster_ratio	cluster_sizes_json	edge_weight_mode	numpart	seed	runtime_seconds	finished_at_utc
3471040577916614|window_100	3471040577916614	rumor	2012-07-23 19:47:05+08	1000	window_100	100	100	99	2.0	0.06029594411256082	0.13040782938469586	0.9340680553726057	0.65	"{""0"":65,""1"":35}"	relative_root_seconds	2	42	0.968268	2026-05-19T06:32:53.207174+00:00
3471040577916614|window_200	3471040577916614	rumor	2012-07-23 19:47:05+08	1000	window_200	200	200	199	2.0	0.06983591561894685	0.14031134479285592	0.9981958790399247	0.525	"{""0"":105,""1"":95}"	relative_root_seconds	2	42	1.896141	2026-05-19T06:32:55.106862+00:00
3474993889611780|window_50	3474993889611780	rumor	2012-08-03 17:36:06+08	1000	window_50	50	50	49	2.0	0.017830692584859902	0.30161981802014604	0.24229218907952946	0.96	"{""0"":48,""1"":2}"	relative_root_seconds	2	42	0.809244	2026-05-19T06:32:55.918490+00:00
3474993889611780|window_100	3474993889611780	rumor	2012-08-03 17:36:06+08	1000	window_100	100	100	99	2.0	0.02946600749174984	0.335512974667353	0.3274449191515909	0.94	"{""0"":94,""1"":6}"	relative_root_seconds	2	42	0.869246	2026-05-19T06:32:56.791274+00:00
3474993889611780|window_200	3474993889611780	rumor	2012-08-03 17:36:06+08	1000	window_200	200	200	199	2.0	0.0036981656226114878	0.2942849651793675	0.08079313589302582	0.99	"{""0"":198,""1"":2}"	relative_root_seconds	2	42	2.205352	2026-05-19T06:32:58.999646+00:00
3475302015075964|window_50	3475302015075964	rumor	2012-08-04 14:00:31+08	1000	window_50	50	50	49	2.0	0.04080196647594391	0.092746618473092	0.9248187049701446	0.66	"{""0"":17,""1"":33}"	relative_root_seconds	2	42	0.897732	2026-05-19T06:32:59.903378+00:00
3475302015075964|window_100	3475302015075964	rumor	2012-08-04 14:00:31+08	1000	window_100	100	100	99	2.0	0.020215559333655778	0.06511993565528984	0.7219280948844771	0.8	"{""0"":80,""1"":20}"	relative_root_seconds	2	42	1.014917	2026-05-19T06:33:00.922316+00:00
3475302015075964|window_200	3475302015075964	rumor	2012-08-04 14:00:31+08	1000	window_200	200	200	199	2.0	0.015092096118633528	0.0336346825832704	0.9199534913601947	0.665	"{""0"":133,""1"":67}"	relative_root_seconds	2	42	2.372144	2026-05-19T06:33:03.298460+00:00
3475420018566028|window_50	3475420018566028	rumor	2012-08-04 21:49:25+08	1000	window_50	50	50	49	2.0	0.019529223518995355	0.3260648506247515	0.24229218907952946	0.96	"{""0"":48,""1"":2}"	relative_root_seconds	2	42	0.783592	2026-05-19T06:33:04.085051+00:00
3475420018566028|window_100	3475420018566028	rumor	2012-08-04 21:49:25+08	1000	window_100	100	100	99	2.0	0.04106122321863147	0.2438931555170936	0.4999159581616426	0.89	"{""0"":89,""1"":11}"	relative_root_seconds	2	42	1.192554	2026-05-19T06:33:05.297992+00:00
3475420018566028|window_200	3475420018566028	rumor	2012-08-04 21:49:25+08	1000	window_200	200	200	199	2.0	0.020261895036396003	0.29647459732682874	0.2647650339327953	0.955	"{""0"":191,""1"":9}"	relative_root_seconds	2	42	2.349396	2026-05-19T06:33:07.666149+00:00
3476014229176895|window_50	3476014229176895	rumor	2012-08-06 13:10:36+08	1000	window_50	50	50	49	2.0	0.04077987530227843	0.27203310237803513	0.46899559358639586	0.9	"{""0"":45,""1"":5}"	relative_root_seconds	2	42	0.954528	2026-05-19T06:33:08.635526+00:00
3476014229176895|window_100	3476014229176895	rumor	2012-08-06 13:10:36+08	1000	window_100	100	100	99	2.0	0.020165285903857185	0.3435166219988039	0.24229218907952946	0.96	"{""0"":96,""1"":4}"	relative_root_seconds	2	42	0.863167	2026-05-19T06:33:09.501586+00:00
3476014229176895|window_200	3476014229176895	rumor	2012-08-06 13:10:36+08	1000	window_200	200	200	199	2.0	0.04004917996116943	0.306634798226826	0.4364698170612175	0.91	"{""0"":18,""1"":182}"	relative_root_seconds	2	42	1.957792	2026-05-19T06:33:11.467559+00:00
3476366005708918|window_50	3476366005708918	rumor	2012-08-07 12:28:26+08	1000	window_50	50	50	49	2.0	0.03803495406677123	0.3350140211378162	0.40217919019938747	0.92	"{""0"":46,""1"":4}"	relative_root_seconds	2	42	1.050799	2026-05-19T06:33:12.525876+00:00
3476366005708918|window_100	3476366005708918	rumor	2012-08-07 12:28:26+08	1000	window_100	100	100	99	2.0	0.055352440297360736	0.24439453993126167	0.6343095546376808	0.84	"{""0"":16,""1"":84}"	relative_root_seconds	2	42	0.958403	2026-05-19T06:33:13.489779+00:00
3476366005708918|window_200	3476366005708918	rumor	2012-08-07 12:28:26+08	1000	window_200	200	200	199	2.0	0.01799156065101625	0.08420698051829135	0.543564443196711	0.875	"{""0"":25,""1"":175}"	relative_root_seconds	2	42	1.936747	2026-05-19T06:33:15.436527+00:00
3476433059938818|window_50	3476433059938818	rumor	2012-08-07 16:54:53+08	1000	window_50	50	50	49	1.0	0.0	0.0	0.0	1.0	"{""0"":50}"	relative_root_seconds	2	42	0.780127	2026-05-19T06:33:16.223172+00:00
3476433059938818|window_100	3476433059938818	rumor	2012-08-07 16:54:53+08	1000	window_100	100	100	99	1.0	0.0	0.0	0.0	1.0	"{""0"":100}"	relative_root_seconds	2	42	0.855635	2026-05-19T06:33:17.082809+00:00
3476433059938818|window_200	3476433059938818	rumor	2012-08-07 16:54:53+08	1000	window_200	200	200	199	1.0	0.0	0.0	0.0	1.0	"{""0"":200}"	relative_root_seconds	2	42	1.231843	2026-05-19T06:33:18.322645+00:00
3476496058745719|window_50	3476496058745719	rumor	2012-08-07 21:05:13+08	1000	window_50	50	50	49	2.0	0.020356077643165403	0.08854024679512947	0.5842388116399706	0.86	"{""0"":43,""1"":7}"	relative_root_seconds	2	42	0.690709	2026-05-19T06:33:19.020531+00:00
3476496058745719|window_100	3476496058745719	rumor	2012-08-07 21:05:13+08	1000	window_100	100	100	99	2.0	0.06032354075636314	0.19475463691216494	0.7414827399283883	0.79	"{""0"":79,""1"":21}"	relative_root_seconds	2	42	0.792652	2026-05-19T06:33:19.817631+00:00
3476496058745719|window_200	3476496058745719	rumor	2012-08-07 21:05:13+08	1000	window_200	200	200	199	2.0	0.06463130145709443	0.17762569466457803	0.8267463724897325	0.74	"{""0"":52,""1"":148}"	relative_root_seconds	2	42	1.777562	2026-05-19T06:33:21.600194+00:00
3476559849884422|window_50	3476559849884422	rumor	2012-08-08 01:18:42+08	1000	window_50	50	50	49	2.0	0.02000344505379769	0.11544597904101021	0.46899559358639586	0.9	"{""0"":45,""1"":5}"	relative_root_seconds	2	42	0.851535	2026-05-19T06:33:22.458733+00:00
3476559849884422|window_100	3476559849884422	rumor	2012-08-08 01:18:42+08	1000	window_100	100	100	99	2.0	0.10045972660770808	0.21253322656875145	0.9340680553726057	0.65	"{""0"":65,""1"":35}"	relative_root_seconds	2	42	0.898556	2026-05-19T06:33:23.360302+00:00
3476559849884422|window_200	3476559849884422	rumor	2012-08-08 01:18:42+08	1000	window_200	200	200	199	2.0	0.010267078464861345	0.16594934413676285	0.21887772653612567	0.965	"{""0"":193,""1"":7}"	relative_root_seconds	2	42	1.974695	2026-05-19T06:33:25.347960+00:00
3476724542925166|window_50	3476724542925166	rumor	2012-08-08 12:13:08+08	1000	window_50	50	50	49	2.0	0.057409586366516246	0.25277599865873646	0.5842388116399706	0.86	"{""0"":43,""1"":7}"	relative_root_seconds	2	42	0.830820	2026-05-19T06:33:26.194778+00:00
3476724542925166|window_100	3476724542925166	rumor	2012-08-08 12:13:08+08	1000	window_100	100	100	99	2.0	0.017868957145569294	0.09253356768606104	0.529360865284479	0.88	"{""0"":88,""1"":12}"	relative_root_seconds	2	42	1.143402	2026-05-19T06:33:27.343180+00:00
3476724542925166|window_200	3476724542925166	rumor	2012-08-08 12:13:08+08	1000	window_200	200	200	199	2.0	0.01900534157070925	0.18661163241544396	0.28639695711307084	0.95	"{""0"":190,""1"":10}"	relative_root_seconds	2	42	2.186435	2026-05-19T06:33:29.549626+00:00
3479635566472827|window_50	3479635566472827	rumor	2012-08-16 13:00:30+08	1000	window_50	50	50	49	2.0	0.08127622259905283	0.2086176876906843	0.8812908992278073	0.7	"{""0"":35,""1"":15}"	relative_root_seconds	2	42	1.180524	2026-05-19T06:33:30.741451+00:00
3479635566472827|window_100	3479635566472827	rumor	2012-08-16 13:00:30+08	1000	window_100	100	100	99	2.0	0.06031345648646438	0.1941598693000638	0.7601675029590803	0.78	"{""0"":22,""1"":78}"	relative_root_seconds	2	42	1.226149	2026-05-19T06:33:31.971600+00:00
3479635566472827|window_200	3479635566472827	rumor	2012-08-16 13:00:30+08	1000	window_200	200	200	199	2.0	0.010079413221507596	0.1717218549376126	0.19439185782869087	0.97	"{""0"":194,""1"":6}"	relative_root_seconds	2	42	2.891120	2026-05-19T06:33:34.867737+00:00
3485463900094387|window_50	3485463900094387	rumor	2012-09-01 15:00:10+08	1000	window_50	50	50	49	2.0	0.03904598989424847	0.10158306578838122	0.8267463724897325	0.74	"{""0"":37,""1"":13}"	relative_root_seconds	2	42	0.961516	2026-05-19T06:33:35.833696+00:00
3485463900094387|window_100	3485463900094387	rumor	2012-09-01 15:00:10+08	1000	window_100	100	100	99	2.0	0.05623401382367029	0.1201222568983909	0.9709505944517833	0.6	"{""0"":40,""1"":60}"	relative_root_seconds	2	42	0.898775	2026-05-19T06:33:36.735463+00:00
3485463900094387|window_200	3485463900094387	rumor	2012-09-01 15:00:10+08	1000	window_200	200	200	199	2.0	0.015659357597266572	0.06748281535328313	0.543564443196711	0.875	"{""0"":175,""1"":25}"	relative_root_seconds	2	42	2.434206	2026-05-19T06:33:39.173673+00:00
3488713802136794|window_50	3488713802136794	rumor	2012-09-10 14:14:09+08	1000	window_50	50	50	49	2.0	0.06109416030163142	0.18076521598802134	0.7950402793816368	0.76	"{""0"":38,""1"":12}"	relative_root_seconds	2	42	0.637791	2026-05-19T06:33:39.814463+00:00
3488713802136794|window_100	3488713802136794	rumor	2012-09-10 14:14:09+08	1000	window_100	100	100	99	2.0	0.017890495111472587	0.14138823762131325	0.40217919019938747	0.92	"{""0"":92,""1"":8}"	relative_root_seconds	2	42	1.233363	2026-05-19T06:33:41.052840+00:00
3488713802136794|window_200	3488713802136794	rumor	2012-09-10 14:14:09+08	1000	window_200	200	200	199	2.0	0.03375903560799953	0.1555475044452771	0.5709929600740044	0.865	"{""0"":173,""1"":27}"	relative_root_seconds	2	42	1.848860	2026-05-19T06:33:42.905700+00:00
3489101477126498|window_50	3489101477126498	rumor	2012-09-11 15:54:39+08	1000	window_50	50	50	49	2.0	0.04084313864649542	0.18910014588858934	0.5842388116399706	0.86	"{""0"":43,""1"":7}"	relative_root_seconds	2	42	0.616749	2026-05-19T06:33:43.522449+00:00
3489101477126498|window_100	3489101477126498	rumor	2012-09-11 15:54:39+08	1000	window_100	100	100	99	2.0	0.010053807750281767	0.14713930455128169	0.24229218907952946	0.96	"{""0"":96,""1"":4}"	relative_root_seconds	2	42	0.818779	2026-05-19T06:33:44.343793+00:00
3489101477126498|window_200	3489101477126498	rumor	2012-09-11 15:54:39+08	1000	window_200	200	200	199	2.0	0.014919632660380742	0.23485957603301214	0.24229218907952946	0.96	"{""0"":192,""1"":8}"	relative_root_seconds	2	42	1.718688	2026-05-19T06:33:46.065455+00:00
3489105411393740|window_50	3489105411393740	rumor	2012-09-11 16:10:17+08	1000	window_50	50	50	49	2.0	0.0407395419154948	0.18978754246876858	0.5842388116399706	0.86	"{""0"":43,""1"":7}"	relative_root_seconds	2	42	0.643455	2026-05-19T06:33:46.712912+00:00
3489105411393740|window_100	3489105411393740	rumor	2012-09-11 16:10:17+08	1000	window_100	100	100	99	2.0	0.010121091456561558	0.08221359391337835	0.36592365089733775	0.93	"{""0"":93,""1"":7}"	relative_root_seconds	2	42	0.596201	2026-05-19T06:33:47.311117+00:00
3489105411393740|window_200	3489105411393740	rumor	2012-09-11 16:10:17+08	1000	window_200	200	200	199	2.0	0.009888041452945433	0.05672179814500054	0.46899559358639586	0.9	"{""0"":180,""1"":20}"	relative_root_seconds	2	42	1.632707	2026-05-19T06:33:48.945822+00:00
3490292449965980|window_50	3490292449965980	rumor	2012-09-14 22:47:09+08	1000	window_50	50	50	49	2.0	0.12292917898490642	0.24602280474478888	0.9988455359923166	0.52	"{""0"":26,""1"":24}"	relative_root_seconds	2	42	0.728089	2026-05-19T06:33:49.675910+00:00
3490292449965980|window_100	3490292449965980	rumor	2012-09-14 22:47:09+08	1000	window_100	100	100	99	2.0	0.02038657117467057	0.10294247606281999	0.529360865284479	0.88	"{""0"":88,""1"":12}"	relative_root_seconds	2	42	0.693644	2026-05-19T06:33:50.374554+00:00
3490292449965980|window_200	3490292449965980	rumor	2012-09-14 22:47:09+08	1000	window_200	200	200	199	2.0	0.019562537437593158	0.06240076677869964	0.7219280948844771	0.8	"{""0"":160,""1"":40}"	relative_root_seconds	2	42	2.188034	2026-05-19T06:33:52.569581+00:00
3495585271593099|window_50	3495585271593099	rumor	2012-09-29 13:18:56+08	1000	window_50	50	50	49	2.0	0.020396370089152235	0.0652647222594883	0.7219280948844771	0.8	"{""0"":40,""1"":10}"	relative_root_seconds	2	42	0.633141	2026-05-19T06:33:53.207756+00:00
3495585271593099|window_100	3495585271593099	rumor	2012-09-29 13:18:56+08	1000	window_100	100	100	99	2.0	0.030317467251060725	0.07924146430145027	0.8267463724897325	0.74	"{""0"":74,""1"":26}"	relative_root_seconds	2	42	0.767638	2026-05-19T06:33:53.985397+00:00
3495585271593099|window_200	3495585271593099	rumor	2012-09-29 13:18:56+08	1000	window_200	200	200	199	2.0	0.020054104030004124	0.05641728077194717	0.7866261099677159	0.765	"{""0"":153,""1"":47}"	relative_root_seconds	2	42	1.485643	2026-05-19T06:33:55.475045+00:00
3495729601661914|window_50	3495729601661914	rumor	2012-09-29 22:52:28+08	1000	window_50	50	50	49	2.0	0.04078943790296919	0.27178573773643033	0.46899559358639586	0.9	"{""0"":45,""1"":5}"	relative_root_seconds	2	42	0.571492	2026-05-19T06:33:56.048806+00:00
3495729601661914|window_100	3495729601661914	rumor	2012-09-29 22:52:28+08	1000	window_100	100	100	99	2.0	0.05048091684018377	0.22870915140889236	0.609840304713515	0.85	"{""0"":85,""1"":15}"	relative_root_seconds	2	42	0.679299	2026-05-19T06:33:56.731106+00:00
3495729601661914|window_200	3495729601661914	rumor	2012-09-29 22:52:28+08	1000	window_200	200	200	199	2.0	0.010054531514373721	0.20481825817885344	0.19439185782869087	0.97	"{""0"":194,""1"":6}"	relative_root_seconds	2	42	2.007643	2026-05-19T06:33:58.739745+00:00
3500214822383187|window_50	3500214822383187	rumor	2012-10-12 07:55:07+08	1000	window_50	50	50	49	2.0	0.02030649927290822	0.044259399287520346	0.9426831892526067	0.64	"{""0"":18,""1"":32}"	relative_root_seconds	2	42	0.616825	2026-05-19T06:33:59.360391+00:00
3500214822383187|window_100	3500214822383187	rumor	2012-10-12 07:55:07+08	1000	window_100	100	100	99	2.0	0.01988340169271741	0.040902398947458105	0.9765004687549388	0.59	"{""0"":41,""1"":59}"	relative_root_seconds	2	42	0.885500	2026-05-19T06:34:00.249891+00:00
3500214822383187|window_200	3500214822383187	rumor	2012-10-12 07:55:07+08	1000	window_200	200	200	199	2.0	0.005031748536255281	0.045992856414808936	0.3274449191515909	0.94	"{""0"":188,""1"":12}"	relative_root_seconds	2	42	2.692858	2026-05-19T06:34:02.944736+00:00
3502018951541090|window_50	3502018951541090	rumor	2012-10-17 07:24:06+08	1000	window_50	50	50	49	2.0	0.021994779905569077	0.3346605428425166	0.24229218907952946	0.96	"{""0"":2,""1"":48}"	relative_root_seconds	2	42	0.702370	2026-05-19T06:34:03.651099+00:00
3502018951541090|window_100	3502018951541090	rumor	2012-10-17 07:24:06+08	1000	window_100	100	100	99	2.0	0.008823529411764706	0.327748667412477	0.14144054253893532	0.98	"{""0"":2,""1"":98}"	relative_root_seconds	2	42	0.965546	2026-05-19T06:34:04.617644+00:00
3502018951541090|window_200	3502018951541090	rumor	2012-10-17 07:24:06+08	1000	window_200	200	200	199	2.0	0.006239178587311799	0.2714942588278264	0.14144054253893532	0.98	"{""0"":196,""1"":4}"	relative_root_seconds	2	42	1.581396	2026-05-19T06:34:06.204040+00:00
3502823666515332|window_50	3502823666515332	rumor	2012-10-19 12:41:44+08	1000	window_50	50	50	49	2.0	0.04120517372073991	0.13606967880255744	0.7219280948844771	0.8	"{""0"":10,""1"":40}"	relative_root_seconds	2	42	0.918386	2026-05-19T06:34:07.125707+00:00
3502823666515332|window_100	3502823666515332	rumor	2012-10-19 12:41:44+08	1000	window_100	100	100	99	2.0	0.01009586230451682	0.0960855370151739	0.3274449191515909	0.94	"{""0"":94,""1"":6}"	relative_root_seconds	2	42	0.783516	2026-05-19T06:34:07.911226+00:00
3502823666515332|window_200	3502823666515332	rumor	2012-10-19 12:41:44+08	1000	window_200	200	200	199	2.0	0.015004660423798288	0.16643802240295164	0.30726835985787443	0.945	"{""0"":189,""1"":11}"	relative_root_seconds	2	42	1.919358	2026-05-19T06:34:09.831514+00:00
3507900985440121|window_50	3507900985440121	rumor	2012-11-02 12:57:11+08	1000	window_50	50	50	49	2.0	0.08124475413378424	0.27044879691351786	0.7601675029590803	0.78	"{""0"":39,""1"":11}"	relative_root_seconds	2	42	0.583117	2026-05-19T06:34:10.415912+00:00
3507900985440121|window_100	3507900985440121	rumor	2012-11-02 12:57:11+08	1000	window_100	100	100	99	2.0	0.08884133077706992	0.1801142884478572	0.9988455359923166	0.52	"{""0"":48,""1"":52}"	relative_root_seconds	2	42	0.692309	2026-05-19T06:34:11.113297+00:00
