root_id	label_value	root_created_at	node_count	edge_count	total_nodes_from_db	cluster_count	cut_ratio	ncut	cluster_entropy_norm	largest_cluster_ratio
3453646882841201	rumor	2012-06-05 19:50:46+08	1000	999	1000	2.0	0.037741522121810395	0.09587128767460343	0.9169567260793559	0.668
3458052025942521	rumor	2012-06-17 23:35:14+08	1000	999	1000	2.0	0.0046594483774008025	0.07781543811965097	0.14144054253893532	0.98
3458738764029954	rumor	2012-06-19 21:04:01+08	1000	999	1000	2.0	0.0038285435349520816	0.012595670376393317	0.22836402583767926	0.963
3773641642622642	non_rumor	2014-11-05 20:15:41+08	1000	999	1000	2.0	5.6739889354223146e-05	0.0495226105841691	0.029464051842036893	0.997
3777481372829776	non_rumor	2014-11-16 10:33:24+08	1000	999	1000	2.0	0.0003804054206466409	0.012268916669384034	0.020814071332615675	0.998
3791017318753751	non_rumor	2014-12-23 19:00:25+08	1000	999	1000	2.0	0.00012060327990247687	0.0065386822479417545	0.11835001140538967	0.984
